sequence,segment,representation_id,encoder_target_kbps,bitrate_kbps,duration_s,size_bytes,psnr_y_db,source_file,sha256
tears_of_steel,23,L2,4000,2327,1,251855,45.640297,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0023.266,a1910703449ad14b706a7e2797d02fda02d67867ac2a7efa900eb5b59591ff7b
tears_of_steel,23,L3,8000,3593,1,351959,46.089985,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0023.266,bab7f992c7c7aa9aeef042f335951928fd31a5a9108080b7da4979b90989cc3b
tears_of_steel,24,L0,1000,894,1,112923,44.902552,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0024.266,8923ebd5953c9312d03009b62d7071995d2fa15b252706c9739aebc1065ff11f
tears_of_steel,24,L1,2000,1487,1,168404,45.704334,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0024.266,17b549428ef5bf795a635c68090efc308923b33fc739c9c3cff6f35940915655
tears_of_steel,24,L2,4000,2327,1,238357,46.188630,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0024.266,d6ffe7526a4478f720411514ae01d184756f1dbd2e9b967c63561cfd34d8bf32
tears_of_steel,24,L3,8000,3593,1,379562,46.676991,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0024.266,d343c6d0670685b26b27e630f0e8be8edcbd24a13cdec3c716f2628fe23331f2
tears_of_steel,25,L0,1000,894,1,92182,42.767889,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0025.266,9bfc8a6ea93469ea6588848c2251f9c35d6a2e7bad97cba059b74bf2cb3560ae
tears_of_steel,25,L1,2000,1487,1,153437,44.643341,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0025.266,5590acf619f60c45e1a44d8aa0667e6c5a6e8905b0d4d9acacf286abfb2c8ada
tears_of_steel,25,L2,4000,2327,1,239517,45.761570,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0025.266,1a6e6ef88d314015aabc9c3c89f4e541a758537afc258ad9195a0c98d1fde0ec
tears_of_steel,25,L3,8000,3593,1,326678,46.195347,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0025.266,8dcaa475ce06a80a334e6bcf606f3d92eaa408ad59a022ba3ba201cef9bc1409
tears_of_steel,26,L0,1000,894,1,101037,44.182970,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0026.266,d303a17322679b96e5f53b00c142b5724adbbde441b651150b91c62c97158c2e
tears_of_steel,26,L1,2000,1487,1,152344,44.789026,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0026.266,d4f374741ddb9f7a2c83d51851059b3a9f770f1cce40b89579d4b1f4c8d11c03
tears_of_steel,26,L2,4000,2327,1,222270,45.192557,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0026.266,1f05fba2ac9361b7a61a1561285a21827886fe4182147871217cd2d9172ba5a1
tears_of_steel,26,L3,8000,3593,1,322530,45.507320,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0026.266,7c2d58e92316f66243f205a75daf22ed1bd6033a1202f7479108693e167a2478
tears_of_steel,27,L0,1000,894,1,94682,44.171971,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0027.266,9020c95daa65f493f01c15c48d95dd18340364e1853f4f71989844759df52aa2
tears_of_steel,27,L1,2000,1487,1,154865,44.953026,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0027.266,a758035e6817d3bee9c8decf087e25f51925d42bea0c8cb7bd5cd0c3b29fd992
tears_of_steel,27,L2,4000,2327,1,212102,45.287281,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0027.266,1c29f7bb5b17e1b5b949fdf83bdec1d709c9fb628aec21fa70087827d729da86
tears_of_steel,27,L3,8000,3593,1,323212,45.600510,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0027.266,df9a79f66f8de2bb2353e45c2700f4cd9f78198c0268cb79e82271fab1be7755
tears_of_steel,28,L0,1000,894,1,102203,44.572495,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0028.266,8ea49d645e7591183137852e18096b5c14b893ff763dff7a57f95e10df8dbc9f
tears_of_steel,28,L1,2000,1487,1,160514,45.151349,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0028.266,0e4cf9c8ce9c309c1e6a3234f851198d95592c41ba4fb704781df0efab5f9ea3
tears_of_steel,28,L2,4000,2327,1,244044,45.520792,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0028.266,6f4ce09fb0147789354fbbf26934ecdbfff13597b4a50e4a3ca3ce79c9c091d7
tears_of_steel,28,L3,8000,3593,1,438026,45.896009,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0028.266,be975bfa1a3334ed82c161e269439f822464088df145969b2cfbf9fd250d73f7
tears_of_steel,29,L0,1000,894,1,96643,44.870277,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0029.266,7cda523a0d4a9a928dddd4de7cf56a41b02ab12e3fdc5c55a7f885649f8c635e
tears_of_steel,29,L1,2000,1487,1,149323,45.301559,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0029.266,c40a3aa29a9811516142b47d1fccaa804dd4068d6991adec76c9c30d871d8413
tears_of_steel,29,L2,4000,2327,1,244560,45.646480,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0029.266,7e71997e1301a886a0ed7179c1354e3dca95b965bb139e585ea707778248f0b2
tears_of_steel,29,L3,8000,3593,1,619701,46.171947,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0029.266,5fdbeff9e55b7f21c3dac74823b133542b48dd346a6932cc7347a77cb15a2875
tears_of_steel,30,L0,1000,894,1,101892,43.808103,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0030.266,ccc026a8e52b73b087eb4ef73704703e5f61a4cf1504bcd83166535ecd5a9cc2
tears_of_steel,30,L1,2000,1487,1,162864,44.660353,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0030.266,63d6df6c3c326ee431c612104c5a63008a9bcfa9074702c047021503407d960e
tears_of_steel,30,L2,4000,2327,1,269548,45.218465,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0030.266,1986d658f8282a4b4a90e11ff6cdd0f5cbe280c725696b55edce46b00b3846a5
tears_of_steel,30,L3,8000,3593,1,435146,45.610715,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0030.266,d0413bdca4f70017460921a9cfdf7edb25e2c20c6a2a1bf2d8f67df937236335
tears_of_steel,31,L0,1000,894,1,108666,44.520931,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0031.266,6b02a832733712120e7768906810747ccfe68cd5e832e9718de936198fb5f748
tears_of_steel,31,L1,2000,1487,1,177031,45.092392,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0031.266,1b893549aafdd29426d7f99929edaccf4ccc3e1f1f2731b3c00117e81b1fc27b
tears_of_steel,31,L2,4000,2327,1,268814,45.456211,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0031.266,beae27b5e4b5a28b0e0c57e364633c176c25f53b1be944ac47ae2475e8eb54d7
tears_of_steel,31,L3,8000,3593,1,427628,45.767420,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0031.266,ef86e541cfe9f01ae1f20823e4fc7d9ebb8e915e4a09d96acd147132d49687ff
tears_of_steel,32,L0,1000,894,1,110496,43.163186,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0032.266,fe1e53ba8fe858f0ab22e9cc84d744578e4051b2be48f886e140c744f54d16c9
tears_of_steel,32,L1,2000,1487,1,200232,44.129718,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0032.266,b2aa74fb981514a16a659fba2cbbb5244403a41a4aabf556d78b1f561c01f6cc
tears_of_steel,32,L2,4000,2327,1,310295,44.706365,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0032.266,e7c456bbb9f3c9f04199804fa2c7373c5e932c6cf886e8553e5d9313be4fd9b8
tears_of_steel,32,L3,8000,3593,1,466913,45.138947,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0032.266,516e4e968b8a5df34987c9c20b0d010afc304b50cd5da2bb6899d904649af5d7
tears_of_steel,33,L0,1000,894,1,100465,39.649372,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0033.266,b83e19e3a19bd1841c82175ea1dc4e8e82dfd1891e886a5d1bcc4b689f126cbf
tears_of_steel,33,L1,2000,1487,1,176360,41.451272,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0033.266,e969662d77d7dd1e37c23d09b19f3a7b7de486ebcd0317b89e61ddb266b05e7c
tears_of_steel,33,L2,4000,2327,1,284300,42.490828,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0033.266,1aa1f7b46c9e49d5f7e0f3a65e0139e8007a6e981becb5c90313db3f30476920
tears_of_steel,33,L3,8000,3593,1,476556,43.370995,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0033.266,6c9946d500224b99c1f68a65fb0699eac4f0afd952fcdc27616780ddf9bd112a
tears_of_steel,34,L0,1000,894,1,101003,39.716019,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0034.266,ffae3217999ee1540bd41d1a83f83a15b2d1a21a45bc5034991872d26f46fd74
tears_of_steel,34,L1,2000,1487,1,179517,41.497060,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0034.266,d33c00c5ed63220d5bf824b3f7e0bd6208371248bf520256cf01dc55cccdce28
tears_of_steel,34,L2,4000,2327,1,288949,42.581413,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0034.266,a388f79381f77703c36e2e47d8d206617f4959a78d02690e38f8ae748b879c4e
tears_of_steel,34,L3,8000,3593,1,450155,43.373907,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0034.266,19c0037cc8aaa90845f127a7a711b9c24d70fb017401a3b848b1b801de3b7946
tears_of_steel,35,L0,1000,894,1,106786,40.134786,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0035.266,fabe1601fe7ec6907ed05064de2e4e4e80ff230365aea7422a68ea7a77148b10
tears_of_steel,35,L1,2000,1487,1,177580,41.619197,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0035.266,a432ddfe6b1a1214190064d0a103053e281534127a27046d82f19d854e6f936f
tears_of_steel,35,L2,4000,2327,1,287528,42.679857,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0035.266,4f66d94bf0ea477e7c8eff9cb5a7773b22b85d96aff5534ad31ea9c174d441ab
tears_of_steel,35,L3,8000,3593,1,404126,43.371767,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0035.266,09bfc5745374b0305b2589fdf9a5108990bb1e569fdc68717b68c2ec498b25bd
tears_of_steel,36,L0,1000,894,1,104273,40.192833,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0036.266,6c7e5eafd5c3a39a31ce3912b8c7035ce6dcc2675d7285cb22aafd6223d012d1
tears_of_steel,36,L1,2000,1487,1,168498,41.618005,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0036.266,2b46572902e9c2bbd322d29b0386ce16ec2f07a9da4360290d3b6b824d2487d0
tears_of_steel,36,L2,4000,2327,1,275509,42.816409,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0036.266,49f4824b094250669fe9856e62c6f5dd433a143e2e33375f053ada0a68134fdc
tears_of_steel,36,L3,8000,3593,1,397443,43.657868,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0036.266,8773994b990f186cd9e6b1767ff3439ccfd7db23efb669ace4e45de8d1bfe131
tears_of_steel,37,L0,1000,894,1,103949,40.462696,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0037.266,795fb4f883cc6a3ca592291e8b1113a8179e6632a6357bf47de51570fca6abef
tears_of_steel,37,L1,2000,1487,1,164845,41.842659,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0037.266,be5eee52a1e01e486b353b7db66eed12707fd65b4fc2ab09828c653caa93a162
tears_of_steel,37,L2,4000,2327,1,264200,42.940573,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0037.266,7ffd698f313861c90dff447bc7adc4cfd87c87c65426ca5151b7a74c1d8f0e1e
tears_of_steel,37,L3,8000,3593,1,411187,43.851398,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0037.266,5ba082f1ae26cd31a4145735c08a145d0cc5bfae76f45b267ed2041a0d94261d
tears_of_steel,38,L0,1000,894,1,115246,38.520112,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0038.266,d88603c7d7781f01e7df9033f8796c97dab79a7e8d6d21e1abfeb5add81d6b16
tears_of_steel,38,L1,2000,1487,1,201298,41.229073,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0038.266,5baac10f7bc11c2fadc8efcc466744132058dc5785d8c4b1373d0afb392c5828
tears_of_steel,38,L2,4000,2327,1,315286,43.067902,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0038.266,499e356a3881e9faa85b9dccfb8a22134434a47300243545ae6308d105dbefd6
tears_of_steel,38,L3,8000,3593,1,433239,44.215085,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0038.266,e5ac60dc1abb229b4c0559c9e6b29949b04fccc5d88b7525ed0b1b8f8f2732c0
tears_of_steel,39,L0,1000,894,1,122238,40.761488,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0039.266,8fb7b7c99733eed4fd98d609e1de24010269b5ec63e0e529e2e4daa9ee7b636e
tears_of_steel,39,L1,2000,1487,1,194098,43.527974,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0039.266,37e19c58306a7b9345f8746393ece244cc1514d70a5c25ee082edb5845313ff6
tears_of_steel,39,L2,4000,2327,1,294217,45.327947,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0039.266,dcd03e1d0c973eea1f160bb586dee84b0d0dc5c21a312b730d06b8c64a293d8f
tears_of_steel,39,L3,8000,3593,1,372678,46.229549,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0039.266,a024d068278192443cce1784c8a873e29be2795913398280ab91dc88e72aba75
tears_of_steel,40,L0,1000,894,1,125756,44.371671,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0040.266,6a41a09a8452229f922a2072a1ba45c0c12e06d56cd8d32d1a7b2bf27b920395
tears_of_steel,40,L1,2000,1487,1,198365,46.614127,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0040.266,88914cf3370382f446fbac5b19d9c1c6ee4e25b632e6e1729a91e475314e6441
tears_of_steel,40,L2,4000,2327,1,261977,47.609727,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0040.266,256ed0eda2df2030b248b62b767066a2c675a16a37779316ad27944024f53606
tears_of_steel,40,L3,8000,3593,1,376223,48.507553,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0040.266,d2ec2662d74c7c5ed3f33308eefab230aeb8bdefc01252369e9e85c6ef971107
tears_of_steel,41,L0,1000,894,1,125197,43.847216,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0041.266,f0dcdc72b7f4573f2d30b415165562345db799ac2973345e6ba111c09bf42147
tears_of_steel,41,L1,2000,1487,1,194090,46.056190,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0041.266,24a59ead6e5ba987a4c1a5c42b4ae8869cacd0b70eab024a4bec61005340e5d7
tears_of_steel,41,L2,4000,2327,1,275206,47.177553,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0041.266,a476c8ab7e5fa4a0504a2762499c17d32421dd96f5fdcefb353ad3f44027722d
tears_of_steel,41,L3,8000,3593,1,351943,47.882330,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0041.266,06debb4f3baa848134787264301e1235b6d5f4bab757a00b1b3e052abbd9c02a
tears_of_steel,42,L0,1000,894,1,134076,43.508147,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0042.266,0cd8437513019266a28f733d0911106bb6737da5a47c9eab1150fd9509ed1efd
tears_of_steel,42,L1,2000,1487,1,214218,45.766445,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0042.266,fbcb80097d5fc7af03d702038a3e5f290e211d45d1984aa8244aa3f33b0717dc
tears_of_steel,42,L2,4000,2327,1,310545,47.041560,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0042.266,7ae95858d97c1012aee8b93c0378dd226fd87496e01847d7b96d041e978557fa
tears_of_steel,42,L3,8000,3593,1,392133,47.730565,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0042.266,d9097d54a65d461a277be6157568f2f083f6de603fcaa02d64226ea382e08df8
tears_of_steel,43,L0,1000,894,1,122044,42.709697,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0043.266,50342ffda69c59e442026d09ac9d5e54e5ad2b943cbcaf68e7bca2053a113fb0
tears_of_steel,43,L1,2000,1487,1,205887,45.170760,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0043.266,b8381a8239c74c2506e9a8ac171c1220a6ae0e58c20dc857387cd70ff58b9198
tears_of_steel,43,L2,4000,2327,1,316833,46.850586,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0043.266,6c1365c32144159d46ca0e47612776240990142d77c62248dd0b247a7099a5e7
tears_of_steel,43,L3,8000,3593,1,409832,47.677077,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0043.266,c27139f1ee6f23bba63740b9a9d1112d50ff51393e6b1d228d5084bafc274d31
tears_of_steel,44,L0,1000,894,1,124421,43.285990,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0044.266,98a6214126059f322d8c00db694a97fba1a8a40876f980a73f2e4ddee7841880
tears_of_steel,44,L1,2000,1487,1,207373,45.851922,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0044.266,ec06729d15a3823d3db168728ec00fc774ecffa348d3f60c05952de43ea2455b
tears_of_steel,44,L2,4000,2327,1,279495,46.982585,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0044.266,f1d2205e8c9c69c73b8912167ed589070bd57585f5f01ad57bfbdd646e49ed6a
tears_of_steel,44,L3,8000,3593,1,360560,47.876853,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0044.266,258ce9fb18cd3d38cdee4f7f7ade683ffa9456e853590d04b38ed226410a81c8
tears_of_steel,45,L0,1000,894,1,125565,43.747041,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0045.266,262a90c627ecca29b6651bb43c7d589ca3c64a41fb492799cc827ff4688d3c64
tears_of_steel,45,L1,2000,1487,1,202771,45.915010,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0045.266,5cac491879bdcca157748a546d6c8cb8a1dbc3454cc97e8d4ed655ba7f294c28
tears_of_steel,45,L2,4000,2327,1,266889,46.918139,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0045.266,28ae44d8125e931f16f378a7b643e5c7919387a47c3b446871559ddbbe3de504
tears_of_steel,45,L3,8000,3593,1,391677,48.157045,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0045.266,8b54cfa846709aa4dcc89d262b2e07d73e7e644c7c9f695435f36afc9049ba32
tears_of_steel,46,L0,1000,894,1,125131,42.394352,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0046.266,cca1f5b1b6ecc42db09da238f29fbb7a0bb5dafe4770841a69cacfe592a2d301
tears_of_steel,46,L1,2000,1487,1,206133,44.807419,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0046.266,56b772b423b51c3d5d0a32457ca64cfb0106c0f94c7db7b4edb8d436b1e94034
tears_of_steel,46,L2,4000,2327,1,303249,46.281990,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0046.266,fa87220d144fb1183784fea1f07ef610b094ad5f250b54b175a620d43bdedb88
tears_of_steel,46,L3,8000,3593,1,386727,47.184469,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0046.266,285d162159de33729d3bf392c6cbcccb8c2621542c55655cd4171aaeca1e7710
tears_of_steel,47,L0,1000,894,1,120354,41.796792,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0047.266,da1710f607afb000131ff4f8f5e0007ea24b461ecb70047f27b0157288125841
tears_of_steel,47,L1,2000,1487,1,198204,44.288584,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0047.266,b2cb4adccf01dbcf4040ed6d18357ba4352146effd70751dbcba29ff8724cd70
tears_of_steel,47,L2,4000,2327,1,296370,45.833891,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0047.266,bb0fbc1f195ad4064b489587c8490e4ce11a316bb69f9b4147059de1abbf5a1e
tears_of_steel,47,L3,8000,3593,1,416042,47.024252,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0047.266,4b12806218b66b83592c9ddac3836daa66c7d0703d767c01342243136697464c
tears_of_steel,48,L0,1000,894,1,126715,42.184785,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0048.266,e55fbd566d25bcbd2f9b699199048097342fa43443eb9f58c6cc9dde1573bcb2
tears_of_steel,48,L1,2000,1487,1,207420,44.404093,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0048.266,84577c9ce95e7d73df075b0117908bd6c06c142e4836bdfb8924f7bb71499048
tears_of_steel,48,L2,4000,2327,1,327396,45.986815,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0048.266,45f9709255e1f37ad04667a4fc64fb71be444efb993cdc5ba277226f9c84b82e
tears_of_steel,48,L3,8000,3593,1,420949,46.860123,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0048.266,28942f9cdb90a80922077e293e7237905bd4944696ce699187579260b45c227d
tears_of_steel,49,L0,1000,894,1,124214,41.762050,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0049.266,3ff982b6d5b72e670f5f95777be50c558a3c5d540b37a8c9406de587f47be5d2
tears_of_steel,49,L1,2000,1487,1,211488,44.074043,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0049.266,2357b012fe8100e496e52890bc57cfaadd2a4d4a72297cc876b97c78fb2387f7
tears_of_steel,49,L2,4000,2327,1,318190,45.457481,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0049.266,5ec55d3e4b2e0e9fef3a22505080acf3fc811548d838873d79d18e8e450464aa
tears_of_steel,49,L3,8000,3593,1,477261,46.735813,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0049.266,c89c7acdf05c80a60195f5f0017a629ea4016d35f3c5cb360597a1cb9afdbc47
tears_of_steel,50,L0,1000,894,1,120569,41.157649,../encoded/full/tears_of_steel/bitrate_001000kbps/segment_0050.266,7698f48f50221fa06d9b4065793782a5ebce12c47f5ce9fb2050c103f98ada57
tears_of_steel,50,L1,2000,1487,1,204323,43.350302,../encoded/full/tears_of_steel/bitrate_002000kbps/segment_0050.266,f2dab840710438c27cb77bb96065487bcd854cf4440eb6a18b53836c06469aa6
tears_of_steel,50,L2,4000,2327,1,313111,44.722020,../encoded/full/tears_of_steel/bitrate_004000kbps/segment_0050.266,2522b6974beaf348ae705fa8687423089a0a1036d3c5b4d272d58deaf11fcf3c
tears_of_steel,50,L3,8000,3593,1,432224,45.781559,../encoded/full/tears_of_steel/bitrate_008000kbps/segment_0050.266,67a5d4fe1ab57726812f7a1d0bf35dbfbcb5dbf959236d9324e64b541720c015
