content,training_seed,policy_seed,trace,controller,startup_delay_s,rebuffering_s,rebuffering_rate_percent,average_bitrate_kbps,average_payload_bitrate_kbps,buffer_mean_s,buffer_std_s,mean_objective_reward,mean_quality_utility,mean_psnr_y_db,switch_count,high_representation_fraction_percent
big_buck_bunny,23,,stage56_evaluation_high_start,bola-basic,0.6473731938179587,0.0,0.0,2792.0666666666666,2787.207066666667,10.310022933792855,4.006918523711357,0.5754790434953275,0.7478519902085125,47.10346071666667,7.0,41.666666666666664
big_buck_bunny,23,,stage56_evaluation_high_start,robust-mpc,1.6989554713602282,0.0,0.0,2883.75,2853.24,11.3518395528846,4.721182259732989,0.5427791663643332,0.7753973435332037,47.30823778333333,9.0,53.333333333333336
big_buck_bunny,23,23000071,stage56_evaluation_high_start,q-learning,0.6473731938179587,0.0,0.0,2466.3166666666666,2453.6820000000002,13.653844747660038,5.104182062531482,0.4070237582510305,0.6035166736189091,46.290332066666664,26.0,38.333333333333336
big_buck_bunny,37,,stage56_evaluation_low_start,static,2.851962818260521,0.46648500306173313,0.7774750051028885,1019.0,1019.4377333333334,3.9866451934553506,1.4469711812476902,-1.1048525589652887,0.0,42.874797916666665,0.0,0.0
big_buck_bunny,37,,stage56_evaluation_low_start,throughput,2.851962818260521,1.8201852033039334,3.0336420055065556,1075.0833333333333,1082.858,3.531757934319798,1.4151038245221423,-1.4236198991027185,0.03324841236041196,43.088415866666665,6.0,0.0
big_buck_bunny,37,,stage56_evaluation_low_start,bola-basic,2.851962818260521,3.349454734434379,5.582424557390632,1142.3833333333334,1151.8010666666667,2.613351809206129,1.2233145896353266,-1.8703144636826465,0.07314650719290632,43.32740315,7.0,0.0
big_buck_bunny,37,,stage56_evaluation_low_start,robust-mpc,3.9757797153661274,0.46648500306173313,0.7774750051028885,1090.3833333333334,1090.9121333333335,3.9524115844927965,1.3956638712101228,-1.0919884329357572,0.03893228358347067,43.1226041,4.0,0.0
big_buck_bunny,37,37000111,stage56_evaluation_low_start,q-learning,2.851962818260521,12.874094013899018,21.456823356498365,1518.4,1511.2314666666668,1.4997550317939456,0.782613934548328,-3.5740685697192225,0.2530468056434783,44.22629355,17.0,1.6666666666666667
big_buck_bunny,37,,stage56_evaluation_mixed_start,static,1.7073510311174505,0.0,0.0,2711.633333333333,2733.8700000000003,12.584085850498559,5.095644014638611,0.5024485047139094,0.6523165695005567,46.45673158333333,3.0,63.333333333333336
big_buck_bunny,37,,stage56_evaluation_mixed_start,throughput,2.447545217574185,0.0,0.0,2497.8166666666666,2472.7336,11.573495225117217,5.915349862028561,0.3304304116036324,0.6360993007598855,46.43826756666667,11.0,33.333333333333336
big_buck_bunny,37,,stage56_evaluation_mixed_start,bola-basic,1.7073510311174505,0.0,0.0,2593.5833333333335,2620.8543999999997,10.617630848545518,5.513778359345202,0.3319238368924196,0.6626788428355532,46.56477825,5.0,45.0
big_buck_bunny,37,,stage56_evaluation_mixed_start,robust-mpc,4.336809508578389,0.0,0.0,2788.0,2792.454533333333,12.022121581608285,5.577225218487591,0.4529093055708028,0.7114979265298628,46.76701693333334,6.0,58.333333333333336
big_buck_bunny,37,37000112,stage56_evaluation_mixed_start,q-learning,1.7073510311174505,6.112098447649158,10.186830746081931,2820.116666666667,2822.1562666666664,7.243276840634517,4.691615825061237,-0.9551572919281356,0.7458162589248817,47.007818449999995,18.0,50.0
big_buck_bunny,37,,stage56_evaluation_high_start,static,0.6473731938179587,0.0,0.0,3016.483333333333,3029.1236,8.851602183401448,3.199314058865678,0.5500075589902839,0.7689832361672234,47.16944988333333,3.0,75.0
big_buck_bunny,37,,stage56_evaluation_high_start,throughput,1.6989554713602282,0.0,0.0,2671.8166666666666,2687.2466666666664,11.304991324962879,5.648785465682222,0.3673888020278352,0.6897474406993136,47.06756665,13.0,46.666666666666664
big_buck_bunny,37,,stage56_evaluation_high_start,bola-basic,0.6473731938179587,0.0,0.0,2792.0666666666666,2787.207066666667,10.310022933792855,4.006918523711357,0.5754790434953275,0.7478519902085125,47.10346071666667,7.0,41.666666666666664
big_buck_bunny,37,,stage56_evaluation_high_start,robust-mpc,1.6989554713602282,0.0,0.0,2883.75,2853.24,11.3518395528846,4.721182259732989,0.5427791663643332,0.7753973435332037,47.30823778333333,9.0,53.333333333333336
big_buck_bunny,37,37000113,stage56_evaluation_high_start,q-learning,0.6473731938179587,0.0,0.0,2664.6833333333334,2680.02,12.100208041526153,4.673677461731535,0.48762017922105544,0.6821319469782074,46.72758923333333,24.0,46.666666666666664
big_buck_bunny,53,,stage56_evaluation_low_start,static,2.851962818260521,0.46648500306173313,0.7774750051028885,1019.0,1019.4377333333334,3.9866451934553506,1.4469711812476902,-1.1048525589652887,0.0,42.874797916666665,0.0,0.0
big_buck_bunny,53,,stage56_evaluation_low_start,throughput,2.851962818260521,1.8201852033039334,3.0336420055065556,1075.0833333333333,1082.858,3.531757934319798,1.4151038245221423,-1.4236198991027185,0.03324841236041196,43.088415866666665,6.0,0.0
big_buck_bunny,53,,stage56_evaluation_low_start,bola-basic,2.851962818260521,3.349454734434379,5.582424557390632,1142.3833333333334,1151.8010666666667,2.613351809206129,1.2233145896353266,-1.8703144636826465,0.07314650719290632,43.32740315,7.0,0.0
big_buck_bunny,53,,stage56_evaluation_low_start,robust-mpc,3.9757797153661274,0.46648500306173313,0.7774750051028885,1090.3833333333334,1090.9121333333335,3.9524115844927965,1.3956638712101228,-1.0919884329357572,0.03893228358347067,43.1226041,4.0,0.0
big_buck_bunny,53,53000159,stage56_evaluation_low_start,q-learning,2.851962818260521,21.498505301604194,35.83084216934033,1640.05,1630.034,1.3945566293578977,0.7850100600728906,-4.997937134303773,0.3275440710879178,44.7106212,33.0,0.0
big_buck_bunny,53,,stage56_evaluation_mixed_start,static,1.7073510311174505,0.0,0.0,2711.633333333333,2733.8700000000003,12.584085850498559,5.095644014638611,0.5024485047139094,0.6523165695005567,46.45673158333333,3.0,63.333333333333336
big_buck_bunny,53,,stage56_evaluation_mixed_start,throughput,2.447545217574185,0.0,0.0,2497.8166666666666,2472.7336,11.573495225117217,5.915349862028561,0.3304304116036324,0.6360993007598855,46.43826756666667,11.0,33.333333333333336
big_buck_bunny,53,,stage56_evaluation_mixed_start,bola-basic,1.7073510311174505,0.0,0.0,2593.5833333333335,2620.8543999999997,10.617630848545518,5.513778359345202,0.3319238368924196,0.6626788428355532,46.56477825,5.0,45.0
big_buck_bunny,53,,stage56_evaluation_mixed_start,robust-mpc,4.336809508578389,0.0,0.0,2788.0,2792.454533333333,12.022121581608285,5.577225218487591,0.4529093055708028,0.7114979265298628,46.76701693333334,6.0,58.333333333333336
big_buck_bunny,53,53000160,stage56_evaluation_mixed_start,q-learning,1.7073510311174505,0.0,0.0,2409.2,2394.6257333333333,9.95360104585129,5.825945494372371,0.1249676755840692,0.5798153774776507,46.29832658333333,23.0,38.333333333333336
big_buck_bunny,53,,stage56_evaluation_high_start,static,0.6473731938179587,0.0,0.0,3016.483333333333,3029.1236,8.851602183401448,3.199314058865678,0.5500075589902839,0.7689832361672234,47.16944988333333,3.0,75.0
big_buck_bunny,53,,stage56_evaluation_high_start,throughput,1.6989554713602282,0.0,0.0,2671.8166666666666,2687.2466666666664,11.304991324962879,5.648785465682222,0.3673888020278352,0.6897474406993136,47.06756665,13.0,46.666666666666664
big_buck_bunny,53,,stage56_evaluation_high_start,bola-basic,0.6473731938179587,0.0,0.0,2792.0666666666666,2787.207066666667,10.310022933792855,4.006918523711357,0.5754790434953275,0.7478519902085125,47.10346071666667,7.0,41.666666666666664
big_buck_bunny,53,,stage56_evaluation_high_start,robust-mpc,1.6989554713602282,0.0,0.0,2883.75,2853.24,11.3518395528846,4.721182259732989,0.5427791663643332,0.7753973435332037,47.30823778333333,9.0,53.333333333333336
big_buck_bunny,53,53000161,stage56_evaluation_high_start,q-learning,0.6473731938179587,0.0,0.0,2889.983333333333,2890.4519999999998,9.732399465992737,3.4469269468216943,0.566615707364262,0.7617979525594508,47.231507566666664,15.0,58.333333333333336
big_buck_bunny,71,,stage56_evaluation_low_start,static,2.851962818260521,0.46648500306173313,0.7774750051028885,1019.0,1019.4377333333334,3.9866451934553506,1.4469711812476902,-1.1048525589652887,0.0,42.874797916666665,0.0,0.0
big_buck_bunny,71,,stage56_evaluation_low_start,throughput,2.851962818260521,1.8201852033039334,3.0336420055065556,1075.0833333333333,1082.858,3.531757934319798,1.4151038245221423,-1.4236198991027185,0.03324841236041196,43.088415866666665,6.0,0.0
big_buck_bunny,71,,stage56_evaluation_low_start,bola-basic,2.851962818260521,3.349454734434379,5.582424557390632,1142.3833333333334,1151.8010666666667,2.613351809206129,1.2233145896353266,-1.8703144636826465,0.07314650719290632,43.32740315,7.0,0.0
big_buck_bunny,71,,stage56_evaluation_low_start,robust-mpc,3.9757797153661274,0.46648500306173313,0.7774750051028885,1090.3833333333334,1090.9121333333335,3.9524115844927965,1.3956638712101228,-1.0919884329357572,0.03893228358347067,43.1226041,4.0,0.0
big_buck_bunny,71,71000213,stage56_evaluation_low_start,q-learning,2.851962818260521,9.592435636144716,15.98739272690786,1425.9,1410.1814666666667,1.6728207687921721,0.8317060353134105,-3.0227912929316116,0.21074722033750576,43.95305243333333,15.0,0.0
big_buck_bunny,71,,stage56_evaluation_mixed_start,static,1.7073510311174505,0.0,0.0,2711.633333333333,2733.8700000000003,12.584085850498559,5.095644014638611,0.5024485047139094,0.6523165695005567,46.45673158333333,3.0,63.333333333333336
big_buck_bunny,71,,stage56_evaluation_mixed_start,throughput,2.447545217574185,0.0,0.0,2497.8166666666666,2472.7336,11.573495225117217,5.915349862028561,0.3304304116036324,0.6360993007598855,46.43826756666667,11.0,33.333333333333336
big_buck_bunny,71,,stage56_evaluation_mixed_start,bola-basic,1.7073510311174505,0.0,0.0,2593.5833333333335,2620.8543999999997,10.617630848545518,5.513778359345202,0.3319238368924196,0.6626788428355532,46.56477825,5.0,45.0
big_buck_bunny,71,,stage56_evaluation_mixed_start,robust-mpc,4.336809508578389,0.0,0.0,2788.0,2792.454533333333,12.022121581608285,5.577225218487591,0.4529093055708028,0.7114979265298628,46.76701693333334,6.0,58.333333333333336
big_buck_bunny,71,71000214,stage56_evaluation_mixed_start,q-learning,1.7073510311174505,0.0,0.0,2463.55,2444.2454666666667,10.816676545383508,5.813301259890741,0.23471583965242077,0.6144145480895957,46.28248563333333,31.0,36.666666666666664
big_buck_bunny,71,,stage56_evaluation_high_start,static,0.6473731938179587,0.0,0.0,3016.483333333333,3029.1236,8.851602183401448,3.199314058865678,0.5500075589902839,0.7689832361672234,47.16944988333333,3.0,75.0
big_buck_bunny,71,,stage56_evaluation_high_start,throughput,1.6989554713602282,0.0,0.0,2671.8166666666666,2687.2466666666664,11.304991324962879,5.648785465682222,0.3673888020278352,0.6897474406993136,47.06756665,13.0,46.666666666666664
big_buck_bunny,71,,stage56_evaluation_high_start,bola-basic,0.6473731938179587,0.0,0.0,2792.0666666666666,2787.207066666667,10.310022933792855,4.006918523711357,0.5754790434953275,0.7478519902085125,47.10346071666667,7.0,41.666666666666664
big_buck_bunny,71,,stage56_evaluation_high_start,robust-mpc,1.6989554713602282,0.0,0.0,2883.75,2853.24,11.3518395528846,4.721182259732989,0.5427791663643332,0.7753973435332037,47.30823778333333,9.0,53.333333333333336
big_buck_bunny,71,71000215,stage56_evaluation_high_start,q-learning,0.6473731938179587,0.0,0.0,1815.7,1848.5873333333334,13.57346864876996,5.717446699323935,0.14707492115977847,0.37338080006223495,45.28986875,34.0,10.0
big_buck_bunny,89,,stage56_evaluation_low_start,static,2.851962818260521,0.46648500306173313,0.7774750051028885,1019.0,1019.4377333333334,3.9866451934553506,1.4469711812476902,-1.1048525589652887,0.0,42.874797916666665,0.0,0.0
big_buck_bunny,89,,stage56_evaluation_low_start,throughput,2.851962818260521,1.8201852033039334,3.0336420055065556,1075.0833333333333,1082.858,3.531757934319798,1.4151038245221423,-1.4236198991027185,0.03324841236041196,43.088415866666665,6.0,0.0
big_buck_bunny,89,,stage56_evaluation_low_start,bola-basic,2.851962818260521,3.349454734434379,5.582424557390632,1142.3833333333334,1151.8010666666667,2.613351809206129,1.2233145896353266,-1.8703144636826465,0.07314650719290632,43.32740315,7.0,0.0
big_buck_bunny,89,,stage56_evaluation_low_start,robust-mpc,3.9757797153661274,0.46648500306173313,0.7774750051028885,1090.3833333333334,1090.9121333333335,3.9524115844927965,1.3956638712101228,-1.0919884329357572,0.03893228358347067,43.1226041,4.0,0.0
big_buck_bunny,89,89000267,stage56_evaluation_low_start,q-learning,2.851962818260521,18.240459389586203,30.40076564931034,1599.0666666666666,1594.4861333333333,1.435479172175931,0.7380596984061966,-4.466048414327034,0.2869610032233259,44.42773905,25.0,6.666666666666667
big_buck_bunny,89,,stage56_evaluation_mixed_start,static,1.7073510311174505,0.0,0.0,2711.633333333333,2733.8700000000003,12.584085850498559,5.095644014638611,0.5024485047139094,0.6523165695005567,46.45673158333333,3.0,63.333333333333336
big_buck_bunny,89,,stage56_evaluation_mixed_start,throughput,2.447545217574185,0.0,0.0,2497.8166666666666,2472.7336,11.573495225117217,5.915349862028561,0.3304304116036324,0.6360993007598855,46.43826756666667,11.0,33.333333333333336
big_buck_bunny,89,,stage56_evaluation_mixed_start,bola-basic,1.7073510311174505,0.0,0.0,2593.5833333333335,2620.8543999999997,10.617630848545518,5.513778359345202,0.3319238368924196,0.6626788428355532,46.56477825,5.0,45.0
big_buck_bunny,89,,stage56_evaluation_mixed_start,robust-mpc,4.336809508578389,0.0,0.0,2788.0,2792.454533333333,12.022121581608285,5.577225218487591,0.4529093055708028,0.7114979265298628,46.76701693333334,6.0,58.333333333333336
big_buck_bunny,89,89000268,stage56_evaluation_mixed_start,q-learning,1.7073510311174505,0.0,0.0,2531.6833333333334,2532.709066666667,9.307566047347194,5.544031990706169,0.11563650412446908,0.631746999975698,46.401150183333336,25.0,43.333333333333336
big_buck_bunny,89,,stage56_evaluation_high_start,static,0.6473731938179587,0.0,0.0,3016.483333333333,3029.1236,8.851602183401448,3.199314058865678,0.5500075589902839,0.7689832361672234,47.16944988333333,3.0,75.0
big_buck_bunny,89,,stage56_evaluation_high_start,throughput,1.6989554713602282,0.0,0.0,2671.8166666666666,2687.2466666666664,11.304991324962879,5.648785465682222,0.3673888020278352,0.6897474406993136,47.06756665,13.0,46.666666666666664
big_buck_bunny,89,,stage56_evaluation_high_start,bola-basic,0.6473731938179587,0.0,0.0,2792.0666666666666,2787.207066666667,10.310022933792855,4.006918523711357,0.5754790434953275,0.7478519902085125,47.10346071666667,7.0,41.666666666666664
big_buck_bunny,89,,stage56_evaluation_high_start,robust-mpc,1.6989554713602282,0.0,0.0,2883.75,2853.24,11.3518395528846,4.721182259732989,0.5427791663643332,0.7753973435332037,47.30823778333333,9.0,53.333333333333336
big_buck_bunny,89,89000269,stage56_evaluation_high_start,q-learning,0.6473731938179587,0.0,0.0,2600.4333333333334,2604.806133333333,12.662954262270576,4.800435830995741,0.4567282477608224,0.6508151571158429,46.70605905,27.0,46.666666666666664
big_buck_bunny,107,,stage56_evaluation_low_start,static,2.851962818260521,0.46648500306173313,0.7774750051028885,1019.0,1019.4377333333334,3.9866451934553506,1.4469711812476902,-1.1048525589652887,0.0,42.874797916666665,0.0,0.0
big_buck_bunny,107,,stage56_evaluation_low_start,throughput,2.851962818260521,1.8201852033039334,3.0336420055065556,1075.0833333333333,1082.858,3.531757934319798,1.4151038245221423,-1.4236198991027185,0.03324841236041196,43.088415866666665,6.0,0.0
